OWNER;TABLE_NAME;COLUMN_NAME;COLUMN_ID;DATA_TYPE;DATA_LENGTH;DATA_PRECISION;DATA_SCALE
MAXIMO;JOBPLAN;PERSONGROUP;14;VARCHAR2;32;;
MAXIMO;JOBPLAN;OWNERGROUP;15;VARCHAR2;32;;
MAXIMO;JOBPLAN;LANGCODE;16;VARCHAR2;16;;
MAXIMO;JOBPLAN;STATUS;17;VARCHAR2;64;;
MAXIMO;JOBPLAN;INTERRUPTIBLE;18;NUMBER;22;;
MAXIMO;JOBPLAN;HASLD;19;NUMBER;22;;
MAXIMO;JOBPLAN;ROWSTAMP;20;VARCHAR2;160;;
MAXIMO;JOBPLAN;LLYRELENG;21;VARCHAR2;120;;
MAXIMO;JOBPLAN;LLYQUALREVIEW;22;NUMBER;22;;
MAXIMO;JOBPLAN;LLYTECHREVIEW;23;NUMBER;22;;
MAXIMO;JOBPLAN;LLYOWNER;24;VARCHAR2;120;;
MAXIMO;JOBPLAN;LLYDOWNTIMEREQ;25;NUMBER;22;;
MAXIMO;JOBPLAN;STATUSDATE;26;DATE;7;;
MAXIMO;JOBPLAN;LLYMANUFACTURER;27;VARCHAR2;48;;
MAXIMO;JOBPLAN;LLYASSETCLASS;28;VARCHAR2;32;;
MAXIMO;JOBPLAN;LLYESACTION;29;NUMBER;22;;
MAXIMO;JOBPLAN;PLUSCREVNUM;30;NUMBER;22;;
MAXIMO;JOBPLAN;PLUSCREVCOM;31;VARCHAR2;400;;
MAXIMO;JOBPLAN;PLUSCSTATUSDATE;32;DATE;7;;
MAXIMO;JOBPLAN;PLUSCCHANGEBY;33;VARCHAR2;120;;
MAXIMO;JOBPLAN;PLUSCCHANGEDATE;34;DATE;7;;
MAXIMO;JOBPLAN;CLASSSTRUCTUREID;35;VARCHAR2;80;;
MAXIMO;JOBPLAN;FLOWACTION;36;VARCHAR2;120;;
MAXIMO;JOBPLAN;FLOWACTIONASSIST;37;NUMBER;22;;
MAXIMO;JOBPLAN;FLOWCONTROLLED;38;NUMBER;22;;
MAXIMO;JOBPLAN;LAUNCHENTRYNAME;39;VARCHAR2;128;;
MAXIMO;JOBPLAN;SUSPENDFLOW;40;NUMBER;22;;
MAXIMO;JOBPLAN;TEMPLATETYPE;41;VARCHAR2;64;;
MAXIMO;JOBPLAN;PMCOMTYPE;42;VARCHAR2;200;;
MAXIMO;JOBPLAN;PMCOMBPELACTNAME;43;VARCHAR2;128;;
MAXIMO;JOBPLAN;PMCOMBPELENABLED;44;NUMBER;22;;
MAXIMO;JOBPLAN;ASSIGNEDOWNERGROUP;45;VARCHAR2;32;;
MAXIMO;JOBPLAN;HASNESTEDJP;46;NUMBER;22;;
MAXIMO;JOBPLAN;INCTASKSINSCHED;47;NUMBER;22;;
MAXIMO;JOBPLAN;STCONOFFSET;48;FLOAT;22;126;
MAXIMO;JOBPLAN;FNCONOFFSET;49;FLOAT;22;126;
MAXIMO;JOBPLAN;AMCREW;50;VARCHAR2;32;;
MAXIMO;JOBPLAN;CREWWORKGROUP;51;VARCHAR2;32;;
MAXIMO;JOBPLAN;REQASSTDWNTIME;52;NUMBER;22;;
MAXIMO;JOBPLAN;APPTREQUIRED;53;NUMBER;22;;
MAXIMO;JOBPLAN;AOS;54;NUMBER;22;;
MAXIMO;JOBPLAN;AMS;55;NUMBER;22;;
MAXIMO;JOBPLAN;LOS;56;NUMBER;22;;
MAXIMO;JOBPLAN;LMS;57;NUMBER;22;;
MAXIMO;JOBPLAN;REPAIRLOCFLAG;58;NUMBER;22;;
MAXIMO;JOBPLAN;MODELID;59;VARCHAR2;180;;
MAXIMO;JOBPLAN;INSPFORMNUM;60;VARCHAR2;48;;
MAXIMO;JOBPLAN;INTSHIFT;61;VARCHAR2;48;;
MAXIMO;JOBPLAN;UNITSOFWORK;62;VARCHAR2;64;;
MAXIMO;JOBPLAN;UNITSOFWORKMULTIPLIER;63;NUMBER;22;10;2
MAXIMO;JOBPLAN;CALCMETHOD;64;VARCHAR2;60;;
MAXIMO;JOBPLAN;CALCLEVEL;65;VARCHAR2;32;;
MAXIMO;JOBPLAN;CALCAPPLYTO;66;VARCHAR2;40;;
MAXIMO;JOBPLAN;CALCEXPRESSION;67;VARCHAR2;400;;
MAXIMO;JOBPLAN;DYNAMIC;68;NUMBER;22;;
MAXIMO;JOBPLAN;APPLYNONDYNAMICCALC;69;NUMBER;22;;
MAXIMO;JOBTASK;JPNUM;1;VARCHAR2;48;;
MAXIMO;JOBTASK;JPTASK;2;NUMBER;22;;
MAXIMO;JOBTASK;DESCRIPTION;3;VARCHAR2;400;;
MAXIMO;JOBTASK;TASKDURATION;4;FLOAT;22;126;
MAXIMO;JOBTASK;JO1;5;VARCHAR2;40;;
MAXIMO;JOBTASK;JO2;6;VARCHAR2;40;;
MAXIMO;JOBTASK;JO3;7;VARCHAR2;40;;
MAXIMO;JOBTASK;JO4;8;NUMBER;22;15;2
MAXIMO;JOBTASK;JO5;9;VARCHAR2;40;;
MAXIMO;JOBTASK;JO6;10;VARCHAR2;40;;
MAXIMO;JOBTASK;JO7;11;VARCHAR2;40;;
MAXIMO;JOBTASK;JO8;12;VARCHAR2;40;;
MAXIMO;JOBTASK;ORGID;13;VARCHAR2;32;;
MAXIMO;JOBTASK;SITEID;14;VARCHAR2;32;;
MAXIMO;JOBTASK;TASKSEQUENCE;15;NUMBER;22;;
MAXIMO;JOBTASK;METERNAME;16;VARCHAR2;40;;
MAXIMO;JOBTASK;JOBTASKID;17;NUMBER;22;;
MAXIMO;JOBTASK;JOBPLANID;18;NUMBER;22;;
MAXIMO;JOBTASK;LANGCODE;19;VARCHAR2;16;;
MAXIMO;JOBTASK;HASLD;20;NUMBER;22;;
MAXIMO;JOBTASK;ROWSTAMP;21;VARCHAR2;160;;
MAXIMO;JOBTASK;PLUSCREVSTATUS;22;VARCHAR2;40;;
MAXIMO;JOBTASK;PLUSCJPREVNUM;23;NUMBER;22;;
MAXIMO;JOBTASK;CLASSSTRUCTUREID;24;VARCHAR2;80;;
MAXIMO;JOBTASK;FLOWACTION;25;VARCHAR2;120;;
MAXIMO;JOBTASK;FLOWACTIONASSIST;26;NUMBER;22;;
MAXIMO;JOBTASK;FLOWCONTROLLED;27;NUMBER;22;;
MAXIMO;JOBTASK;LAUNCHENTRYNAME;28;VARCHAR2;128;;
MAXIMO;JOBTASK;NESTEDJOBPLANID;29;NUMBER;22;;
MAXIMO;JOBTASK;NESTEDJPNUM;30;VARCHAR2;48;;
MAXIMO;JOBTASK;OWNER;31;VARCHAR2;120;;
MAXIMO;JOBTASK;OWNERGROUP;32;VARCHAR2;32;;
MAXIMO;JOBTASK;PREDECESSORTASKS;33;VARCHAR2;1024;;
MAXIMO;JOBTASK;SUSPENDFLOW;34;NUMBER;22;;
MAXIMO;JOBTASK;ASSIGNEDOWNERGROUP;35;VARCHAR2;32;;
MAXIMO;JOBTASK;CONDITIONNUM;36;VARCHAR2;48;;
MAXIMO;JOBTASK;PLUSCNESTEDJPREVNUM;37;NUMBER;22;;
MAXIMO;JOBTASK;APPTREQUIRED;38;NUMBER;22;;
MAXIMO;JOBTASK;INCTASKSINSCHED;39;NUMBER;22;;
MAXIMO;JOBTASK;CREWWORKGROUP;40;VARCHAR2;32;;
MAXIMO;JOBTASK;INSPFORMNUM;41;VARCHAR2;48;;
MAXIMO;JOBTASK;INTSHIFT;42;VARCHAR2;48;;
MAXIMO;JOBTASK;INTERRUPTIBLE;43;NUMBER;22;;
MAXIMO;JOBTASK;CALCMETHOD;44;VARCHAR2;60;;
MAXIMO;JOBTASK;CALCLEVEL;45;VARCHAR2;32;;
MAXIMO;JOBTASK;CALCAPPLYTO;46;VARCHAR2;40;;
MAXIMO;JOBTASK;CALCEXPRESSION;47;VARCHAR2;400;;
MAXIMO;JPASSETSPLINK;JPASSETSPLINKID;1;NUMBER;22;;
MAXIMO;JPASSETSPLINK;JPNUM;2;VARCHAR2;48;;
MAXIMO;JPASSETSPLINK;SAFETYPLANID;3;VARCHAR2;32;;
MAXIMO;JPASSETSPLINK;ITEMNUM;4;VARCHAR2;120;;
MAXIMO;JPASSETSPLINK;ASSETNUM;5;VARCHAR2;48;;
MAXIMO;JPASSETSPLINK;LOCATION;6;VARCHAR2;100;;
MAXIMO;JPASSETSPLINK;ISDEFAULTASSETSP;7;NUMBER;22;;
MAXIMO;JPASSETSPLINK;WOREQWHENPURCH;8;NUMBER;22;;
MAXIMO;JPASSETSPLINK;WOTYPEWHENPURCH;9;VARCHAR2;20;;
MAXIMO;JPASSETSPLINK;ORGID;10;VARCHAR2;32;;
MAXIMO;JPASSETSPLINK;SITEID;11;VARCHAR2;32;;
MAXIMO;JPASSETSPLINK;ITEMSETID;12;VARCHAR2;32;;
MAXIMO;JPASSETSPLINK;JOBPLANID;13;NUMBER;22;;
MAXIMO;JPASSETSPLINK;ROWSTAMP;14;VARCHAR2;160;;
MAXIMO;JPASSETSPLINK;PLUSCJPREVNUM;15;NUMBER;22;;
MAXIMO;LABOR;LABORCODE;1;VARCHAR2;120;;
MAXIMO;LABOR;REPORTEDHRS;2;FLOAT;22;126;
MAXIMO;LABOR;YTDOTHRS;3;FLOAT;22;126;
MAXIMO;LABOR;YTDHRSREFUSED;4;FLOAT;22;126;
MAXIMO;LABOR;AVAILFACTOR;5;NUMBER;22;15;2
MAXIMO;LABOR;CREWID;6;VARCHAR2;48;;
MAXIMO;LABOR;TYPE;7;VARCHAR2;64;;
MAXIMO;LABOR;WORKLOCATION;8;VARCHAR2;100;;
MAXIMO;LABOR;SOURCESYSID;9;VARCHAR2;40;;
MAXIMO;LABOR;OWNERSYSID;10;VARCHAR2;40;;
MAXIMO;LABOR;EXTERNALREFID;11;VARCHAR2;40;;
MAXIMO;LABOR;ORGID;12;VARCHAR2;32;;
MAXIMO;LABOR;PERSONID;13;VARCHAR2;120;;
MAXIMO;LABOR;STATUS;14;VARCHAR2;48;;
MAXIMO;LABOR;WORKSITE;15;VARCHAR2;32;;
MAXIMO;LABOR;LABINVENTORYSITE;16;VARCHAR2;32;;
MAXIMO;LABOR;LABINVENTORYLOC;17;VARCHAR2;100;;
MAXIMO;LABOR;LABORID;18;NUMBER;22;;
MAXIMO;LABOR;SENDERSYSID;19;VARCHAR2;200;;
MAXIMO;LABOR;ROWSTAMP;20;VARCHAR2;160;;
MAXIMO;LABOR;CREWWORKGROUP;21;VARCHAR2;32;;
MAXIMO;LABOR;LBSDATAFROMWO;22;NUMBER;22;;
MAXIMO;LABOR;LBSINTERVAL;23;NUMBER;22;;
MAXIMO;LABOR;STARTLOCATION;24;VARCHAR2;100;;
MAXIMO;LABOR;STARTLOCSITEID;25;VARCHAR2;32;;
MAXIMO;LABOR;ENDLOCATION;26;VARCHAR2;100;;
MAXIMO;LABOR;ENDLOCSITEID;27;VARCHAR2;32;;
MAXIMO;LABORCRAFTRATE;CRAFT;1;VARCHAR2;32;;
MAXIMO;LABORCRAFTRATE;SKILLLEVEL;2;VARCHAR2;60;;
MAXIMO;LABORCRAFTRATE;LABORCODE;3;VARCHAR2;120;;
MAXIMO;LABORCRAFTRATE;ORGID;4;VARCHAR2;32;;
MAXIMO;LABORCRAFTRATE;CONTRACTNUM;5;VARCHAR2;32;;
MAXIMO;LABORCRAFTRATE;INHERIT;6;NUMBER;22;;
MAXIMO;LABORCRAFTRATE;DEFAULTCRAFT;7;NUMBER;22;;
MAXIMO;LABORCRAFTRATE;RATE;8;NUMBER;22;10;2
MAXIMO;LABORCRAFTRATE;GLACCOUNT;9;VARCHAR2;136;;
MAXIMO;LABORCRAFTRATE;CONTROLACCOUNT;10;VARCHAR2;136;;
MAXIMO;LABORCRAFTRATE;LABORCRAFTRATEID;11;NUMBER;22;;
MAXIMO;LABORCRAFTRATE;DEFAULTTICKETGLACC;12;VARCHAR2;136;;
MAXIMO;LABORCRAFTRATE;VENDOR;13;VARCHAR2;48;;
MAXIMO;LABORCRAFTRATE;ROWSTAMP;14;VARCHAR2;160;;
MAXIMO;LABORCRAFTRATE;LLYCREWID;15;VARCHAR2;48;;
MAXIMO;LABTRANS;TRANSDATE;1;DATE;7;;
MAXIMO;LABTRANS;LABORCODE;2;VARCHAR2;120;;
MAXIMO;LABTRANS;CRAFT;3;VARCHAR2;32;;
MAXIMO;LABTRANS;PAYRATE;4;NUMBER;22;10;2
MAXIMO;LABTRANS;ASSETNUM;5;VARCHAR2;48;;
MAXIMO;LABTRANS;REGULARHRS;6;FLOAT;22;126;
MAXIMO;LABTRANS;ENTERBY;7;VARCHAR2;120;;
MAXIMO;LABTRANS;ENTERDATE;8;DATE;7;;
MAXIMO;LABTRANS;STARTDATE;9;DATE;7;;
MAXIMO;LABTRANS;STARTTIME;10;DATE;7;;
MAXIMO;LABTRANS;FINISHDATE;11;DATE;7;;
MAXIMO;LABTRANS;FINISHTIME;12;DATE;7;;
MAXIMO;LABTRANS;TRANSTYPE;13;VARCHAR2;72;;
MAXIMO;LABTRANS;OUTSIDE;14;NUMBER;22;;
MAXIMO;LABTRANS;MEMO;15;VARCHAR2;400;;
MAXIMO;LABTRANS;ROLLUP;16;NUMBER;22;;
MAXIMO;LABTRANS;GLDEBITACCT;17;VARCHAR2;136;;
MAXIMO;LABTRANS;LINECOST;18;NUMBER;22;10;2
MAXIMO;LABTRANS;GLCREDITACCT;19;VARCHAR2;136;;
MAXIMO;LABTRANS;FINANCIALPERIOD;20;VARCHAR2;24;;
MAXIMO;LABTRANS;PONUM;21;VARCHAR2;40;;
MAXIMO;LABTRANS;POLINENUM;22;NUMBER;22;;
MAXIMO;LABTRANS;LOCATION;23;VARCHAR2;100;;
MAXIMO;LABTRANS;GENAPPRSERVRECEIPT;24;NUMBER;22;;
MAXIMO;LABTRANS;PAYMENTTRANSDATE;25;DATE;7;;
MAXIMO;LABTRANS;EXCHANGERATE2;26;NUMBER;22;14;7
MAXIMO;LABTRANS;LINECOST2;27;NUMBER;22;10;2
MAXIMO;LABTRANS;LABTRANSID;28;NUMBER;22;;
MAXIMO;LABTRANS;SERVRECTRANSID;29;NUMBER;22;;
MAXIMO;LABTRANS;SOURCESYSID;30;VARCHAR2;40;;
MAXIMO;LABTRANS;OWNERSYSID;31;VARCHAR2;40;;
MAXIMO;LABTRANS;EXTERNALREFID;32;VARCHAR2;40;;
MAXIMO;LABTRANS;SENDERSYSID;33;VARCHAR2;200;;
MAXIMO;LABTRANS;FINCNTRLID;34;VARCHAR2;32;;
MAXIMO;LABTRANS;ORGID;35;VARCHAR2;32;;
MAXIMO;LABTRANS;SITEID;36;VARCHAR2;32;;
MAXIMO;LABTRANS;REFWO;37;VARCHAR2;40;;
MAXIMO;LABTRANS;ENTEREDASTASK;38;NUMBER;22;;
MAXIMO;LABTRANS;TICKETID;39;VARCHAR2;40;;
MAXIMO;LABTRANS;TICKETCLASS;40;VARCHAR2;64;;
MAXIMO;LABTRANS;CONTRACTNUM;41;VARCHAR2;32;;
MAXIMO;LABTRANS;SKILLLEVEL;42;VARCHAR2;60;;
MAXIMO;LABTRANS;TIMERSTATUS;43;VARCHAR2;64;;
MAXIMO;LABTRANS;INVOICENUM;44;VARCHAR2;32;;
MAXIMO;LABTRANS;INVOICELINENUM;45;NUMBER;22;;
MAXIMO;LABTRANS;REVISIONNUM;46;NUMBER;22;;
MAXIMO;LABTRANS;PREMIUMPAYCODE;47;VARCHAR2;32;;
MAXIMO;LABTRANS;PREMIUMPAYHOURS;48;FLOAT;22;126;
MAXIMO;LABTRANS;PREMIUMPAYRATE;49;NUMBER;22;10;2
MAXIMO;LABTRANS;VENDOR;50;VARCHAR2;48;;
MAXIMO;LABTRANS;PREMIUMPAYRATETYPE;51;VARCHAR2;40;;
MAXIMO;LABTRANS;ROWSTAMP;52;VARCHAR2;160;;
MAXIMO;LABTRANS;LLYACREFERENCENUM;53;VARCHAR2;40;;
MAXIMO;LABTRANS;POREVISIONNUM;54;NUMBER;22;;
MAXIMO;LABTRANS;CREWWORKGROUP;55;VARCHAR2;32;;
MAXIMO;LABTRANS;AMCREW;56;VARCHAR2;32;;
MAXIMO;LABTRANS;AMCREWTYPE;57;VARCHAR2;32;;
MAXIMO;LABTRANS;POSITION;58;VARCHAR2;80;;
MAXIMO;LABTRANS;STARTDATETIME;59;DATE;7;;
MAXIMO;LABTRANS;FINISHDATETIME;60;DATE;7;;
MAXIMO;LABTRANS;ANYWHEREREFID;61;NUMBER;22;;
MAXIMO;LANGUAGE;LANGUAGEID;1;NUMBER;22;;
MAXIMO;LANGUAGE;MAXLANGCODE;2;VARCHAR2;16;;
MAXIMO;LANGUAGE;ORALANGABRV;3;VARCHAR2;12;;
MAXIMO;LANGUAGE;USERDEFINED;4;NUMBER;22;;
MAXIMO;LANGUAGE;ENABLED;5;NUMBER;22;;
MAXIMO;LANGUAGE;LANGUAGENAME;6;VARCHAR2;1024;;
MAXIMO;LANGUAGE;ROWSTAMP;7;VARCHAR2;160;;
MAXIMO;LOCANCESTOR;LOCATION;1;VARCHAR2;100;;
MAXIMO;LOCANCESTOR;ANCESTOR;2;VARCHAR2;100;;
MAXIMO;LOCANCESTOR;SYSTEMID;3;VARCHAR2;48;;
MAXIMO;LOCANCESTOR;SITEID;4;VARCHAR2;32;;
MAXIMO;LOCANCESTOR;ORGID;5;VARCHAR2;32;;
MAXIMO;LOCANCESTOR;LOCANCESTORID;6;NUMBER;22;;
MAXIMO;LOCANCESTOR;ROWSTAMP;7;VARCHAR2;160;;
MAXIMO;LOCATIONMETER;LOCATION;1;VARCHAR2;100;;
MAXIMO;LOCATIONMETER;METERNAME;2;VARCHAR2;40;;
MAXIMO;LOCATIONMETER;ACTIVE;3;NUMBER;22;;
MAXIMO;LOCATIONMETER;MEASUREUNITID;4;VARCHAR2;64;;
MAXIMO;LOCATIONMETER;ROLLOVER;5;NUMBER;22;15;2
MAXIMO;LOCATIONMETER;AVGCALCMETHOD;6;VARCHAR2;100;;
MAXIMO;LOCATIONMETER;SLIDINGWINDOWSIZE;7;NUMBER;22;;
MAXIMO;LOCATIONMETER;SINCELASTREPAIR;8;NUMBER;22;15;2
MAXIMO;LOCATIONMETER;SINCELASTOVERHAUL;9;NUMBER;22;15;2
MAXIMO;LOCATIONMETER;SINCELASTINSPECT;10;NUMBER;22;15;2
MAXIMO;LOCATIONMETER;SINCEINSTALL;11;NUMBER;22;15;2
MAXIMO;LOCATIONMETER;LIFETODATE;12;NUMBER;22;15;2
MAXIMO;LOCATIONMETER;CHANGEBY;13;VARCHAR2;120;;
MAXIMO;LOCATIONMETER;CHANGEDATE;14;DATE;7;;
MAXIMO;LOCATIONMETER;REMARKS;15;VARCHAR2;200;;
MAXIMO;LOCATIONMETER;SITEID;16;VARCHAR2;32;;
MAXIMO;LOCATIONMETER;ORGID;17;VARCHAR2;32;;
MAXIMO;LOCATIONMETER;LASTREADINGDATE;18;DATE;7;;
MAXIMO;LOCATIONMETER;LASTREADING;19;VARCHAR2;72;;
MAXIMO;LOCATIONMETER;POINTNUM;20;VARCHAR2;32;;
MAXIMO;LOCATIONMETER;AVERAGE;21;NUMBER;22;15;2
MAXIMO;LOCATIONMETER;READINGTYPE;22;VARCHAR2;40;;
MAXIMO;LOCATIONMETER;LASTREADINGINSPCTR;23;VARCHAR2;120;;
MAXIMO;LOCATIONMETER;LOCATIONMETERID;24;NUMBER;22;;
MAXIMO;LOCATIONMETER;LANGCODE;25;VARCHAR2;16;;
MAXIMO;LOCATIONMETER;HASLD;26;NUMBER;22;;
MAXIMO;LOCATIONMETER;ROWSTAMP;27;VARCHAR2;160;;
MAXIMO;LOCATIONMETER;SEQUENCE;28;NUMBER;22;;
MAXIMO;LOCATIONMETER;DEVICEID;29;VARCHAR2;200;;
MAXIMO;LOCATIONMETER;DEVICETYPE;30;VARCHAR2;200;;
MAXIMO;LOCATIONS;LOCATION;1;VARCHAR2;100;;
MAXIMO;LOCATIONS;DESCRIPTION;2;VARCHAR2;4000;;
MAXIMO;LOCATIONS;TYPE;3;VARCHAR2;64;;
MAXIMO;LOCATIONS;CONTROLACC;4;VARCHAR2;136;;
MAXIMO;LOCATIONS;GLACCOUNT;5;VARCHAR2;136;;
MAXIMO;LOCATIONS;PURCHVARACC;6;VARCHAR2;136;;
MAXIMO;LOCATIONS;INVOICEVARACC;7;VARCHAR2;136;;
MAXIMO;LOCATIONS;CURVARACC;8;VARCHAR2;136;;
MAXIMO;LOCATIONS;SHRINKAGEACC;9;VARCHAR2;136;;
MAXIMO;LOCATIONS;INVCOSTADJACC;10;VARCHAR2;136;;
MAXIMO;LOCATIONS;RECEIPTVARACC;11;VARCHAR2;136;;
MAXIMO;LOCATIONS;CHANGEBY;12;VARCHAR2;120;;
MAXIMO;LOCATIONS;CHANGEDATE;13;DATE;7;;
MAXIMO;LOCATIONS;DISABLED;14;NUMBER;22;;
MAXIMO;LOCATIONS;OLDCONTROLACC;15;VARCHAR2;136;;
MAXIMO;LOCATIONS;OLDSHRINKAGEACC;16;VARCHAR2;136;;
MAXIMO;LOCATIONS;OLDINVCOSTADJACC;17;VARCHAR2;136;;
MAXIMO;LOCATIONS;CLASSSTRUCTUREID;18;VARCHAR2;80;;
MAXIMO;LOCATIONS;GISPARAM1;19;VARCHAR2;4;;
MAXIMO;LOCATIONS;GISPARAM2;20;VARCHAR2;4;;
MAXIMO;LOCATIONS;GISPARAM3;21;VARCHAR2;4;;
MAXIMO;LOCATIONS;SOURCESYSID;22;VARCHAR2;40;;
MAXIMO;LOCATIONS;OWNERSYSID;23;VARCHAR2;40;;
MAXIMO;LOCATIONS;EXTERNALREFID;24;VARCHAR2;40;;
MAXIMO;LOCATIONS;SENDERSYSID;25;VARCHAR2;200;;
MAXIMO;LOCATIONS;SITEID;26;VARCHAR2;32;;
MAXIMO;LOCATIONS;ORGID;27;VARCHAR2;32;;
MAXIMO;LOCATIONS;INTLABREC;28;VARCHAR2;136;;
MAXIMO;LOCATIONS;ISDEFAULT;29;NUMBER;22;;
MAXIMO;LOCATIONS;SHIPTOADDRESSCODE;30;VARCHAR2;120;;
MAXIMO;LOCATIONS;SHIPTOLABORCODE;31;VARCHAR2;120;;
MAXIMO;LOCATIONS;BILLTOADDRESSCODE;32;VARCHAR2;120;;
MAXIMO;LOCATIONS;BILLTOLABORCODE;33;VARCHAR2;120;;
MAXIMO;LOCATIONS;STATUS;34;VARCHAR2;80;;
MAXIMO;LOCATIONS;SERVICEADDRESSCODE;35;VARCHAR2;120;;
MAXIMO;LOCATIONS;LOCATIONSID;36;NUMBER;22;;
MAXIMO;LOCATIONS;USEINPOPR;37;NUMBER;22;;
MAXIMO;LOCATIONS;TOOLCONTROLACC;38;VARCHAR2;136;;
MAXIMO;LOCATIONS;LANGCODE;39;VARCHAR2;16;;
MAXIMO;LOCATIONS;HASLD;40;NUMBER;22;;
MAXIMO;LOCATIONS;AUTOWOGEN;41;NUMBER;22;;
MAXIMO;LOCATIONS;ROWSTAMP;42;VARCHAR2;160;;
MAXIMO;LOCATIONS;LLYOWNER;43;VARCHAR2;120;;
MAXIMO;LOCATIONS;LLYRELENG;44;VARCHAR2;120;;
MAXIMO;LOCATIONS;LLYQUALREVIEW;45;NUMBER;22;;
MAXIMO;LOCATIONS;LLYREQUESTEDBY;46;VARCHAR2;120;;
MAXIMO;LOCATIONS;LLYIMPACTCLASS;47;VARCHAR2;20;;
MAXIMO;LOCATIONS;LLYLOCNOTES;48;VARCHAR2;200;;
MAXIMO;LOCATIONS;LLYOPERCODE;49;VARCHAR2;40;;
MAXIMO;LOCATIONS;LLYPROCCODE;50;VARCHAR2;40;;
MAXIMO;LOCATIONS;LLYQUALITY;51;VARCHAR2;16;;
MAXIMO;LOCATIONS;LLYENV;52;VARCHAR2;16;;
MAXIMO;LOCATIONS;LLYSAFETY;53;VARCHAR2;16;;
MAXIMO;LOCATIONS;LLYTECHREVIEW;54;NUMBER;22;;
MAXIMO;LOCATIONS;LLYPLANT;55;VARCHAR2;16;;
MAXIMO;LOCATIONS;LLYSETPOINT;56;NUMBER;22;15;5
MAXIMO;LOCATIONS;LLYTOLERANCE;57;NUMBER;22;15;5
MAXIMO;LOCATIONS;LLYRANGEFROM;58;NUMBER;22;15;5
MAXIMO;LOCATIONS;LLYRANGETO;59;NUMBER;22;15;5
MAXIMO;LOCATIONS;LLYUOM;60;VARCHAR2;48;;
MAXIMO;LOCATIONS;NP_STATUSMEMO;61;VARCHAR2;200;;
MAXIMO;LOCATIONS;LLYSTORAGELOC;62;VARCHAR2;16;;
MAXIMO;LOCATIONS;LLYPURCHASEORG;63;VARCHAR2;16;;
MAXIMO;LOCATIONS;LLYPRODRELWORK;64;NUMBER;22;;
MAXIMO;LOCATIONS;LLYMFGPLANT;65;VARCHAR2;16;;
MAXIMO;LOCATIONS;PLUSCDUEDATE;66;DATE;7;;
MAXIMO;LOCATIONS;PLUSCLOOP;67;NUMBER;22;;
MAXIMO;LOCATIONS;PLUSCPMEXTDATE;68;NUMBER;22;;
MAXIMO;LOCATIONS;STATUSDATE;69;DATE;7;;
MAXIMO;LOCATIONS;INVOWNER;70;VARCHAR2;120;;
MAXIMO;LOCATIONS;ISREPAIRFACILITY;71;NUMBER;22;;
MAXIMO;LOCATIONS;SADDRESSCODE;72;VARCHAR2;48;;
MAXIMO;LOCATIONS;HEALTH;73;NUMBER;22;;
MAXIMO;LOCATIONS;MODELID;74;VARCHAR2;180;;
MAXIMO;LOCATIONS;BIMIMPORTSRC;75;VARCHAR2;100;;
MAXIMO;LOCATIONS;BIMUSAGE;76;VARCHAR2;108;;
MAXIMO;LOCATIONS;BIMROOMNAME;77;VARCHAR2;160;;
MAXIMO;LOCATIONS;ESTENDOFLIFE;78;DATE;7;;
MAXIMO;LOCATIONS;EXPECTEDLIFE;79;NUMBER;22;;
MAXIMO;LOCATIONS;EXPECTEDLIFEDATE;80;DATE;7;;
MAXIMO;LOCATIONS;INSTALLDATE;81;DATE;7;;
MAXIMO;LOCATIONS;REPLACECOST;82;NUMBER;22;10;2
MAXIMO;LOCATIONS;STOREROOMPARENT;83;VARCHAR2;100;;
MAXIMO;LOCATIONS;REORDFROMSTORE;84;VARCHAR2;100;;
MAXIMO;LOCATIONS;REORDFROMSTORESITEID;85;VARCHAR2;32;;
MAXIMO;LOCATIONS;DEVICEID;86;VARCHAR2;200;;
MAXIMO;LOCATIONS;DEVICETYPE;87;VARCHAR2;200;;
MAXIMO;LOCATIONSPEC;LOCATION;1;VARCHAR2;100;;
MAXIMO;LOCATIONSPEC;ASSETATTRID;2;VARCHAR2;1200;;
MAXIMO;LOCATIONSPEC;CLASSSTRUCTUREID;3;VARCHAR2;80;;
MAXIMO;LOCATIONSPEC;INHERITEDFROMITEM;4;NUMBER;22;;
MAXIMO;LOCATIONSPEC;ITEMSPECVALCHANGED;5;NUMBER;22;;
MAXIMO;LOCATIONSPEC;DISPLAYSEQUENCE;6;NUMBER;22;;
MAXIMO;LOCATIONSPEC;NUMVALUE;7;NUMBER;22;30;10
MAXIMO;LOCATIONSPEC;MEASUREUNITID;8;VARCHAR2;64;;
MAXIMO;LOCATIONSPEC;ALNVALUE;9;VARCHAR2;1020;;
MAXIMO;LOCATIONSPEC;CHANGEDATE;10;DATE;7;;
MAXIMO;LOCATIONSPEC;CHANGEBY;11;VARCHAR2;120;;
MAXIMO;LOCATIONSPEC;LS01;12;VARCHAR2;40;;
MAXIMO;LOCATIONSPEC;LS02;13;VARCHAR2;40;;
MAXIMO;LOCATIONSPEC;LS03;14;VARCHAR2;40;;
MAXIMO;LOCATIONSPEC;LS04;15;DATE;7;;
MAXIMO;LOCATIONSPEC;LS05;16;NUMBER;22;15;2
MAXIMO;LOCATIONSPEC;SITEID;17;VARCHAR2;32;;
